maintenance_id,failure_id,device_id,maintenance_date,engineer,issue,repair_cost,repair_time_hours,status
298,298,D0011,2026-01-03 17:00:00,Neha Sharma,Firmware Update,972,1,Completed
299,299,D0011,2026-01-05 05:00:00,Rahul Sharma,Antenna Replacement,2581,2,In Progress
300,300,D0011,2026-01-07 17:00:00,Sneha Gupta,Firmware Update,559,2,Completed
301,301,D0011,2026-01-08 22:00:00,Anjali Nair,Antenna Replacement,1702,2,Completed
302,302,D0011,2026-01-12 02:00:00,Arjun Mehta,Antenna Replacement,3446,1,Completed
303,303,D0011,2026-01-14 15:00:00,Amit Kumar,Firmware Update,948,1,Completed
304,304,D0011,2026-01-18 14:00:00,Rahul Sharma,Antenna Replacement,3344,2,Completed
305,305,D0011,2026-01-19 11:00:00,Amit Kumar,Antenna Replacement,3673,2,Completed
306,306,D0011,2026-01-22 23:00:00,Rohit Singh,Antenna Replacement,1549,2,Completed
307,307,D0011,2026-01-23 01:00:00,Amit Kumar,Antenna Replacement,1545,1,Completed
308,308,D0011,2026-01-25 00:00:00,Amit Kumar,Antenna Replacement,2234,1,In Progress
309,309,D0011,2026-01-25 14:00:00,Amit Kumar,Antenna Replacement,2107,1,Completed
310,310,D0011,2026-01-30 12:00:00,Neha Sharma,Antenna Replacement,1679,1,Completed
311,311,D0011,2026-02-01 13:00:00,Priya Verma,Antenna Replacement,2986,2,In Progress
312,312,D0011,2026-02-01 23:00:00,Neha Sharma,Antenna Replacement,2485,1,Completed
313,313,D0011,2026-02-08 16:00:00,Priya Verma,Antenna Replacement,3386,1,Completed
314,314,D0011,2026-02-09 08:00:00,Vikas Rao,Antenna Replacement,3720,2,Completed
315,315,D0011,2026-02-11 21:00:00,Rohit Singh,Antenna Replacement,2270,2,Completed
316,316,D0011,2026-02-12 02:00:00,Rahul Sharma,Antenna Replacement,3009,1,In Progress
317,317,D0011,2026-02-18 14:00:00,Rohit Singh,Firmware Update,1454,2,Completed
318,318,D0011,2026-02-20 23:00:00,Anjali Nair,Antenna Replacement,3289,1,Completed
319,319,D0011,2026-02-22 13:00:00,Anjali Nair,Antenna Replacement,3923,2,Completed
320,320,D0011,2026-02-24 01:00:00,Rohit Singh,Antenna Replacement,1634,2,In Progress
321,321,D0011,2026-03-01 15:00:00,Karan Patel,Firmware Update,1273,1,Completed
322,322,D0011,2026-03-03 18:00:00,Karan Patel,Antenna Replacement,2323,2,Completed
323,323,D0011,2026-03-05 13:00:00,Rahul Sharma,Antenna Replacement,1799,2,In Progress
324,324,D0011,2026-03-05 15:00:00,Karan Patel,Firmware Update,1013,2,Completed
325,325,D0011,2026-03-06 16:00:00,Amit Kumar,Antenna Replacement,3784,2,Completed
326,326,D0011,2026-03-11 14:00:00,Amit Kumar,Firmware Update,1389,1,Completed
327,327,D0011,2026-03-12 21:00:00,Anjali Nair,Antenna Replacement,3635,1,Completed
328,328,D0011,2026-03-14 23:00:00,Vikas Rao,Antenna Replacement,1938,2,In Progress
329,329,D0011,2026-03-21 06:00:00,Rohit Singh,Antenna Replacement,2989,1,Completed
330,330,D0011,2026-03-21 12:00:00,Vikas Rao,Firmware Update,1887,1,In Progress
331,331,D0011,2026-03-25 09:00:00,Rohit Singh,Antenna Replacement,1865,1,Completed
332,332,D0011,2026-03-25 14:00:00,Arjun Mehta,Firmware Update,1495,2,In Progress
333,333,D0011,2026-03-26 17:00:00,Amit Kumar,Firmware Update,1174,2,Completed
334,334,D0011,2026-03-30 01:00:00,Karan Patel,Antenna Replacement,2875,2,In Progress
335,335,D0011,2026-03-31 00:00:00,Rohit Singh,Antenna Replacement,3315,1,Completed
336,336,D0012,2026-01-03 14:00:00,Priya Verma,Antenna Replacement,3078,2,In Progress
337,337,D0012,2026-01-05 14:00:00,Anjali Nair,Firmware Update,1201,2,Completed
338,338,D0012,2026-01-06 20:00:00,Priya Verma,Antenna Replacement,2329,1,Completed
339,339,D0012,2026-01-07 16:00:00,Rahul Sharma,Antenna Replacement,3295,1,Completed
340,340,D0012,2026-01-13 21:00:00,Priya Verma,Antenna Replacement,2118,2,Completed
341,341,D0012,2026-01-16 12:00:00,Anjali Nair,Firmware Update,781,2,In Progress
342,342,D0012,2026-01-16 13:00:00,Arjun Mehta,Firmware Update,1935,2,Completed
343,343,D0012,2026-01-18 16:00:00,Amit Kumar,Firmware Update,1648,1,Completed
344,344,D0012,2026-01-24 05:00:00,Arjun Mehta,Antenna Replacement,3829,1,Completed
345,345,D0012,2026-01-24 17:00:00,Rahul Sharma,Antenna Replacement,2486,1,Completed
346,346,D0012,2026-01-29 00:00:00,Anjali Nair,Antenna Replacement,3298,2,Completed
347,347,D0012,2026-01-29 15:00:00,Karan Patel,Antenna Replacement,2916,1,In Progress
348,348,D0012,2026-01-30 02:00:00,Amit Kumar,Antenna Replacement,1616,1,Completed
349,349,D0012,2026-02-01 19:00:00,Sneha Gupta,Antenna Replacement,3414,1,Completed
350,350,D0012,2026-02-03 00:00:00,Rohit Singh,Antenna Replacement,2375,1,Completed
351,351,D0012,2026-02-04 06:00:00,Sneha Gupta,Antenna Replacement,3802,2,Completed
352,352,D0012,2026-02-04 16:00:00,Sneha Gupta,Firmware Update,1079,2,Completed
353,353,D0012,2026-02-06 01:00:00,Karan Patel,Antenna Replacement,2784,2,Completed
354,354,D0012,2026-02-07 21:00:00,Vikas Rao,Antenna Replacement,3831,2,Completed
355,355,D0012,2026-02-10 13:00:00,Priya Verma,Antenna Replacement,2589,2,Completed
356,356,D0012,2026-02-14 01:00:00,Karan Patel,Antenna Replacement,2481,1,In Progress
357,357,D0012,2026-02-18 08:00:00,Rohit Singh,Antenna Replacement,1531,2,Completed
358,358,D0012,2026-02-18 09:00:00,Anjali Nair,Antenna Replacement,2713,2,Completed
359,359,D0012,2026-02-18 17:00:00,Rohit Singh,Firmware Update,1198,1,Completed
360,360,D0012,2026-02-19 15:00:00,Karan Patel,Firmware Update,667,1,In Progress
361,361,D0012,2026-02-25 23:00:00,Rohit Singh,Antenna Replacement,2118,1,Completed
362,362,D0012,2026-03-03 14:00:00,Rohit Singh,Firmware Update,1026,1,Completed
363,363,D0012,2026-03-04 20:00:00,Anjali Nair,Antenna Replacement,2825,2,Completed
364,364,D0012,2026-03-06 06:00:00,Vikas Rao,Antenna Replacement,2710,2,Completed
365,365,D0012,2026-03-07 07:00:00,Amit Kumar,Antenna Replacement,2602,2,Completed
366,366,D0012,2026-03-14 17:00:00,Rohit Singh,Firmware Update,1484,2,Completed
367,367,D0012,2026-03-20 06:00:00,Priya Verma,Antenna Replacement,2436,2,Completed
368,368,D0012,2026-03-22 12:00:00,Karan Patel,Firmware Update,1720,2,Completed
369,369,D0012,2026-03-24 00:00:00,Sneha Gupta,Antenna Replacement,3049,1,Completed
370,370,D0012,2026-03-25 12:00:00,Amit Kumar,Firmware Update,1175,1,Completed
371,371,D0012,2026-03-29 02:00:00,Arjun Mehta,Antenna Replacement,1526,1,Completed
372,372,D0012,2026-03-30 01:00:00,Rohit Singh,Antenna Replacement,3739,1,Completed
373,373,D0012,2026-03-31 12:00:00,Neha Sharma,Firmware Update,1803,2,Completed
374,374,D0013,2026-01-01 12:00:00,Arjun Mehta,Firmware Update,947,1,In Progress
375,375,D0013,2026-01-03 13:00:00,Neha Sharma,Firmware Update,1205,1,Completed
376,376,D0013,2026-01-08 05:00:00,Arjun Mehta,Antenna Replacement,1551,2,Completed
377,377,D0013,2026-01-10 13:00:00,Vikas Rao,Firmware Update,1511,2,Completed
378,378,D0013,2026-01-13 00:00:00,Neha Sharma,Antenna Replacement,2208,1,Completed
379,379,D0013,2026-01-13 13:00:00,Vikas Rao,Antenna Replacement,2046,2,Completed
380,380,D0013,2026-01-17 15:00:00,Rohit Singh,Firmware Update,1995,1,Completed
381,381,D0013,2026-01-24 06:00:00,Amit Kumar,Antenna Replacement,2137,1,Completed
382,382,D0013,2026-01-25 05:00:00,Karan Patel,Antenna Replacement,2653,2,Completed
383,383,D0013,2026-02-08 17:00:00,Neha Sharma,Firmware Update,1224,2,Completed
384,384,D0013,2026-02-22 10:00:00,Sneha Gupta,Antenna Replacement,1536,1,Completed
385,385,D0013,2026-02-23 16:00:00,Vikas Rao,Antenna Replacement,1991,1,In Progress
386,386,D0013,2026-02-27 00:00:00,Karan Patel,Antenna Replacement,2734,2,Completed
387,387,D0013,2026-02-28 13:00:00,Neha Sharma,Antenna Replacement,2274,2,In Progress
388,388,D0013,2026-03-06 04:00:00,Anjali Nair,Antenna Replacement,1927,2,Completed
389,389,D0013,2026-03-08 17:00:00,Rohit Singh,Firmware Update,1942,2,In Progress
390,390,D0013,2026-03-09 00:00:00,Anjali Nair,Antenna Replacement,1911,1,Completed
391,391,D0013,2026-03-10 19:00:00,Neha Sharma,Antenna Replacement,3400,1,Completed
392,392,D0013,2026-03-15 08:00:00,Amit Kumar,Antenna Replacement,2686,2,In Progress
393,393,D0013,2026-03-18 14:00:00,Arjun Mehta,Firmware Update,1636,2,Completed
394,394,D0013,2026-03-18 18:00:00,Karan Patel,Antenna Replacement,3444,1,Completed
395,395,D0013,2026-03-25 16:00:00,Arjun Mehta,Firmware Update,818,1,In Progress
396,396,D0013,2026-03-28 16:00:00,Vikas Rao,Firmware Update,1511,1,Completed
397,397,D0013,2026-03-30 04:00:00,Anjali Nair,Antenna Replacement,3023,1,Completed
398,398,D0013,2026-03-30 23:00:00,Priya Verma,Antenna Replacement,3289,2,Completed
399,399,D0013,2026-03-31 15:00:00,Karan Patel,Firmware Update,608,1,Completed
400,400,D0014,2026-01-01 05:00:00,Priya Verma,Antenna Replacement,1684,2,In Progress
401,401,D0014,2026-01-02 23:00:00,Neha Sharma,Antenna Replacement,1839,1,Completed
402,402,D0014,2026-01-03 03:00:00,Sneha Gupta,Antenna Replacement,2500,2,Completed
403,403,D0014,2026-01-03 17:00:00,Rahul Sharma,Antenna Replacement,3667,1,Completed
404,404,D0014,2026-01-06 06:00:00,Vikas Rao,Antenna Replacement,3178,1,In Progress
405,405,D0014,2026-01-06 13:00:00,Rohit Singh,Firmware Update,1727,2,Completed
406,406,D0014,2026-01-08 17:00:00,Karan Patel,Firmware Update,1836,2,Completed
407,407,D0014,2026-01-13 03:00:00,Rohit Singh,Antenna Replacement,3586,1,Completed
408,408,D0014,2026-01-17 10:00:00,Vikas Rao,Antenna Replacement,2971,1,Completed
409,409,D0014,2026-01-24 13:00:00,Neha Sharma,Firmware Update,1051,2,Completed
410,410,D0014,2026-01-26 13:00:00,Priya Verma,Antenna Replacement,1546,2,Completed
411,411,D0014,2026-01-26 16:00:00,Vikas Rao,Firmware Update,1825,2,Completed
412,412,D0014,2026-01-28 20:00:00,Anjali Nair,Antenna Replacement,2396,1,In Progress
413,413,D0014,2026-01-29 00:00:00,Anjali Nair,Antenna Replacement,3118,2,In Progress
414,414,D0014,2026-01-31 12:00:00,Neha Sharma,Antenna Replacement,3766,1,Completed
415,415,D0014,2026-02-07 17:00:00,Vikas Rao,Firmware Update,627,2,Completed
416,416,D0014,2026-02-08 02:00:00,Arjun Mehta,Antenna Replacement,1732,2,Completed
417,417,D0014,2026-02-08 14:00:00,Amit Kumar,Firmware Update,1416,2,Completed
418,418,D0014,2026-02-08 20:00:00,Priya Verma,Antenna Replacement,1898,1,Completed
419,419,D0014,2026-02-09 13:00:00,Arjun Mehta,Firmware Update,701,2,In Progress
420,420,D0014,2026-02-11 16:00:00,Rohit Singh,Firmware Update,1250,2,In Progress
421,421,D0014,2026-02-12 16:00:00,Priya Verma,Firmware Update,1777,2,In Progress
422,422,D0014,2026-02-13 12:00:00,Rahul Sharma,Antenna Replacement,2649,2,Completed
423,423,D0014,2026-02-25 14:00:00,Sneha Gupta,Firmware Update,968,1,Completed
424,424,D0014,2026-02-26 16:00:00,Amit Kumar,Antenna Replacement,3795,2,Completed
425,425,D0014,2026-03-08 16:00:00,Priya Verma,Antenna Replacement,2181,1,In Progress
426,426,D0014,2026-03-18 00:00:00,Rohit Singh,Antenna Replacement,2589,2,Completed
427,427,D0014,2026-03-19 03:00:00,Amit Kumar,Antenna Replacement,1608,1,Completed
428,428,D0014,2026-03-30 16:00:00,Rahul Sharma,Firmware Update,1630,2,Completed
429,429,D0015,2026-01-01 21:00:00,Arjun Mehta,Antenna Replacement,1660,2,Completed
430,430,D0015,2026-01-03 14:00:00,Amit Kumar,Firmware Update,1170,1,Completed
431,431,D0015,2026-01-07 14:00:00,Amit Kumar,Antenna Replacement,3970,2,Completed
432,432,D0015,2026-01-07 23:00:00,Amit Kumar,Antenna Replacement,2338,2,Completed
433,433,D0015,2026-01-20 22:00:00,Neha Sharma,Antenna Replacement,2110,1,In Progress
434,434,D0015,2026-01-21 11:00:00,Arjun Mehta,Antenna Replacement,3282,2,In Progress
435,435,D0015,2026-01-21 17:00:00,Rohit Singh,Firmware Update,1407,2,Completed
436,436,D0015,2026-01-22 16:00:00,Arjun Mehta,Antenna Replacement,3678,1,Completed
437,437,D0015,2026-01-26 03:00:00,Neha Sharma,Antenna Replacement,2718,2,Completed
438,438,D0015,2026-02-02 10:00:00,Priya Verma,Antenna Replacement,2748,2,Completed
439,439,D0015,2026-02-04 15:00:00,Sneha Gupta,Firmware Update,954,1,Completed
440,440,D0015,2026-02-05 21:00:00,Rohit Singh,Antenna Replacement,2227,1,Completed
441,441,D0015,2026-02-08 14:00:00,Sneha Gupta,Firmware Update,1648,2,Completed
442,442,D0015,2026-02-10 13:00:00,Arjun Mehta,Firmware Update,579,1,Completed
443,443,D0015,2026-02-15 10:00:00,Karan Patel,Antenna Replacement,2791,2,In Progress
444,444,D0015,2026-02-15 12:00:00,Sneha Gupta,Firmware Update,1679,1,In Progress
445,445,D0015,2026-02-16 12:00:00,Neha Sharma,Firmware Update,1445,2,Completed
446,446,D0015,2026-02-17 07:00:00,Priya Verma,Antenna Replacement,2566,1,Completed
447,447,D0015,2026-02-28 23:00:00,Karan Patel,Antenna Replacement,1665,1,Completed
448,448,D0015,2026-03-02 20:00:00,Anjali Nair,Antenna Replacement,1736,2,Completed
449,449,D0015,2026-03-03 17:00:00,Rohit Singh,Firmware Update,1209,2,Completed
450,450,D0015,2026-03-04 13:00:00,Neha Sharma,Antenna Replacement,1729,2,Completed
451,451,D0015,2026-03-05 15:00:00,Priya Verma,Antenna Replacement,3919,2,Completed
452,452,D0015,2026-03-06 13:00:00,Arjun Mehta,Antenna Replacement,2388,2,In Progress
453,453,D0015,2026-03-10 13:00:00,Rahul Sharma,Antenna Replacement,2475,1,Completed
454,454,D0015,2026-03-11 13:00:00,Vikas Rao,Firmware Update,1244,1,Completed
455,455,D0015,2026-03-11 14:00:00,Rahul Sharma,Firmware Update,1720,2,Completed
456,456,D0015,2026-03-14 17:00:00,Rahul Sharma,Firmware Update,1840,2,Completed
457,457,D0015,2026-03-21 20:00:00,Vikas Rao,Antenna Replacement,1999,2,Completed
458,458,D0015,2026-03-24 08:00:00,Arjun Mehta,Antenna Replacement,1707,1,Completed
459,459,D0015,2026-03-25 12:00:00,Priya Verma,Firmware Update,1793,2,Completed
460,460,D0015,2026-03-26 02:00:00,Vikas Rao,Antenna Replacement,3160,1,Completed
461,461,D0015,2026-03-29 15:00:00,Sneha Gupta,Firmware Update,1617,2,In Progress
462,462,D0016,2026-01-01 15:00:00,Sneha Gupta,Antenna Replacement,3730,1,Completed
463,463,D0016,2026-01-04 10:00:00,Sneha Gupta,Antenna Replacement,3114,1,Completed
464,464,D0016,2026-01-10 01:00:00,Sneha Gupta,Antenna Replacement,3498,2,In Progress
465,465,D0016,2026-01-11 11:00:00,Anjali Nair,Antenna Replacement,1513,1,In Progress
466,466,D0016,2026-01-12 01:00:00,Karan Patel,Antenna Replacement,1862,2,Completed
467,467,D0016,2026-01-12 11:00:00,Amit Kumar,Antenna Replacement,2179,1,Completed
468,468,D0016,2026-01-14 08:00:00,Arjun Mehta,Antenna Replacement,2404,1,Completed
469,469,D0016,2026-01-14 23:00:00,Vikas Rao,Antenna Replacement,2948,1,In Progress
470,470,D0016,2026-01-16 15:00:00,Neha Sharma,Firmware Update,1629,1,Completed
471,471,D0016,2026-01-16 20:00:00,Karan Patel,Antenna Replacement,1987,1,Completed
472,472,D0016,2026-01-17 12:00:00,Rahul Sharma,Antenna Replacement,3449,1,In Progress
473,473,D0016,2026-01-20 08:00:00,Karan Patel,Antenna Replacement,2247,1,Completed
474,474,D0016,2026-01-21 17:00:00,Vikas Rao,Antenna Replacement,1668,2,Completed
475,475,D0016,2026-01-21 22:00:00,Anjali Nair,Antenna Replacement,2620,1,Completed
476,476,D0016,2026-01-22 05:00:00,Sneha Gupta,Antenna Replacement,3194,2,Completed
477,477,D0016,2026-01-23 20:00:00,Vikas Rao,Antenna Replacement,3898,1,Completed
478,478,D0016,2026-01-25 14:00:00,Vikas Rao,Firmware Update,847,1,Completed
479,479,D0016,2026-01-26 01:00:00,Arjun Mehta,Antenna Replacement,2138,2,Completed
480,480,D0016,2026-01-26 13:00:00,Rohit Singh,Antenna Replacement,2925,2,In Progress
481,481,D0016,2026-02-01 20:00:00,Rahul Sharma,Antenna Replacement,3396,2,Completed
482,482,D0016,2026-02-02 14:00:00,Neha Sharma,Firmware Update,808,2,In Progress
483,483,D0016,2026-02-12 16:00:00,Sneha Gupta,Firmware Update,976,2,In Progress
484,484,D0016,2026-02-14 17:00:00,Vikas Rao,Antenna Replacement,1728,1,In Progress
485,485,D0016,2026-02-18 12:00:00,Rohit Singh,Firmware Update,821,1,In Progress
486,486,D0016,2026-02-21 14:00:00,Neha Sharma,Firmware Update,1541,2,Completed
487,487,D0016,2026-02-26 15:00:00,Vikas Rao,Firmware Update,1259,1,Completed
488,488,D0016,2026-03-02 13:00:00,Rahul Sharma,Antenna Replacement,1746,1,Completed
489,489,D0016,2026-03-05 20:00:00,Karan Patel,Antenna Replacement,2964,2,In Progress
490,490,D0016,2026-03-06 07:00:00,Rohit Singh,Antenna Replacement,1732,1,Completed
491,491,D0016,2026-03-11 12:00:00,Arjun Mehta,Antenna Replacement,1915,2,Completed
492,492,D0016,2026-03-13 12:00:00,Sneha Gupta,Antenna Replacement,2332,2,In Progress
493,493,D0016,2026-03-20 12:00:00,Sneha Gupta,Antenna Replacement,2712,1,Completed
494,494,D0016,2026-03-20 15:00:00,Anjali Nair,Antenna Replacement,3602,2,Completed
495,495,D0016,2026-03-25 12:00:00,Neha Sharma,Firmware Update,1071,1,Completed
496,496,D0016,2026-03-31 18:00:00,Neha Sharma,Antenna Replacement,2636,2,Completed
497,497,D0017,2026-01-03 17:00:00,Rohit Singh,Antenna Replacement,2430,1,Completed
498,498,D0017,2026-01-05 06:00:00,Karan Patel,Antenna Replacement,3738,1,In Progress
499,499,D0017,2026-01-07 16:00:00,Vikas Rao,Antenna Replacement,3146,1,Completed
500,500,D0017,2026-01-14 13:00:00,Arjun Mehta,Antenna Replacement,2491,1,Completed
501,501,D0017,2026-01-15 20:00:00,Sneha Gupta,Antenna Replacement,2055,1,In Progress
502,502,D0017,2026-01-16 07:00:00,Rahul Sharma,Antenna Replacement,2801,1,Completed
503,503,D0017,2026-01-16 16:00:00,Arjun Mehta,Firmware Update,1149,2,Completed
504,504,D0017,2026-01-17 17:00:00,Karan Patel,Antenna Replacement,1533,1,In Progress
505,505,D0017,2026-01-22 14:00:00,Karan Patel,Firmware Update,1529,1,In Progress
506,506,D0017,2026-01-28 13:00:00,Rohit Singh,Antenna Replacement,3496,1,In Progress
507,507,D0017,2026-02-04 16:00:00,Sneha Gupta,Firmware Update,1529,2,Completed
508,508,D0017,2026-02-05 09:00:00,Vikas Rao,Antenna Replacement,3901,1,Completed
509,509,D0017,2026-02-05 13:00:00,Priya Verma,Antenna Replacement,3069,2,In Progress
510,510,D0017,2026-02-06 12:00:00,Amit Kumar,Firmware Update,1967,1,In Progress
511,511,D0017,2026-02-10 04:00:00,Rahul Sharma,Antenna Replacement,3725,2,In Progress
512,512,D0017,2026-02-10 16:00:00,Karan Patel,Antenna Replacement,3471,2,In Progress
513,513,D0017,2026-02-13 02:00:00,Neha Sharma,Antenna Replacement,3382,1,In Progress
514,514,D0017,2026-02-14 15:00:00,Amit Kumar,Firmware Update,789,2,Completed
515,515,D0017,2026-02-14 22:00:00,Vikas Rao,Antenna Replacement,3671,1,In Progress
516,516,D0017,2026-02-15 18:00:00,Vikas Rao,Antenna Replacement,3860,1,In Progress
517,517,D0017,2026-02-17 11:00:00,Rohit Singh,Antenna Replacement,2618,2,In Progress
518,518,D0017,2026-02-18 12:00:00,Karan Patel,Firmware Update,1626,2,Completed
519,519,D0017,2026-02-21 21:00:00,Neha Sharma,Antenna Replacement,3481,2,Completed
520,520,D0017,2026-02-22 10:00:00,Sneha Gupta,Antenna Replacement,1918,2,In Progress
521,521,D0017,2026-02-28 16:00:00,Anjali Nair,Firmware Update,1150,2,Completed
522,522,D0017,2026-03-01 02:00:00,Karan Patel,Antenna Replacement,3259,1,In Progress
523,523,D0017,2026-03-01 20:00:00,Amit Kumar,Antenna Replacement,2606,2,In Progress
524,524,D0017,2026-03-05 13:00:00,Arjun Mehta,Firmware Update,1012,1,Completed
525,525,D0017,2026-03-08 13:00:00,Sneha Gupta,Antenna Replacement,1832,2,Completed
526,526,D0017,2026-03-11 15:00:00,Neha Sharma,Firmware Update,1448,2,Completed
527,527,D0017,2026-03-14 16:00:00,Rahul Sharma,Firmware Update,623,2,In Progress
528,528,D0017,2026-03-15 14:00:00,Rahul Sharma,Antenna Replacement,2425,1,Completed
529,529,D0017,2026-03-15 20:00:00,Priya Verma,Antenna Replacement,2893,1,Completed
530,530,D0017,2026-03-19 03:00:00,Sneha Gupta,Antenna Replacement,3973,2,Completed
531,531,D0017,2026-03-22 01:00:00,Arjun Mehta,Antenna Replacement,2734,1,Completed
532,532,D0017,2026-03-23 18:00:00,Rahul Sharma,Antenna Replacement,1958,1,Completed
533,533,D0017,2026-03-26 06:00:00,Rohit Singh,Antenna Replacement,2686,2,Completed
534,534,D0017,2026-03-29 14:00:00,Vikas Rao,Firmware Update,566,1,Completed
535,535,D0017,2026-03-29 23:00:00,Rohit Singh,Antenna Replacement,1654,2,In Progress
536,536,D0017,2026-03-30 13:00:00,Priya Verma,Firmware Update,1585,1,Completed
537,537,D0018,2026-01-02 15:00:00,Vikas Rao,Firmware Update,1159,2,In Progress
538,538,D0018,2026-01-03 14:00:00,Sneha Gupta,Antenna Replacement,3024,1,In Progress
539,539,D0018,2026-01-05 14:00:00,Sneha Gupta,Firmware Update,1805,1,Completed
540,540,D0018,2026-01-05 21:00:00,Karan Patel,Antenna Replacement,2392,2,In Progress
541,541,D0018,2026-01-06 07:00:00,Neha Sharma,Antenna Replacement,2439,2,Completed
542,542,D0018,2026-01-14 13:00:00,Sneha Gupta,Firmware Update,1236,2,Completed
543,543,D0018,2026-01-17 13:00:00,Amit Kumar,Firmware Update,1589,2,Completed
544,544,D0018,2026-01-18 14:00:00,Karan Patel,Firmware Update,1892,1,Completed
545,545,D0018,2026-01-20 13:00:00,Anjali Nair,Firmware Update,1010,2,Completed
546,546,D0018,2026-01-21 12:00:00,Anjali Nair,Antenna Replacement,3858,1,Completed
547,547,D0018,2026-01-25 14:00:00,Rahul Sharma,Firmware Update,540,2,Completed
548,548,D0018,2026-01-28 10:00:00,Neha Sharma,Antenna Replacement,2714,2,Completed
549,549,D0018,2026-02-01 13:00:00,Rohit Singh,Antenna Replacement,2577,1,Completed
550,550,D0018,2026-02-10 10:00:00,Arjun Mehta,Antenna Replacement,2302,1,Completed
